model,model_variant,latent_dim,split,timestep,normalized_mse,normalized_mae
pca,pca@64,64.0,test,94,0.30337241291999817,0.2589637041091919
pca,pca@64,64.0,test,95,0.34334519505500793,0.2636186480522156
pca,pca@64,64.0,test,96,0.32655712962150574,0.27371078729629517
pca,pca@64,64.0,test,97,0.32993048429489136,0.2846372425556183
pca,pca@64,64.0,test,98,0.38822877407073975,0.29567980766296387
pca,pca@64,64.0,test,99,0.4476046562194824,0.3068164885044098
pca,pca@128,128.0,train,0,0.12617945671081543,0.1621101051568985
pca,pca@128,128.0,train,1,0.10310723632574081,0.14644455909729004
pca,pca@128,128.0,train,2,0.09373614192008972,0.13796284794807434
pca,pca@128,128.0,train,3,0.0918971449136734,0.1349070966243744
pca,pca@128,128.0,train,4,0.08590715378522873,0.1345391720533371
pca,pca@128,128.0,train,5,0.08540993183851242,0.12816104292869568
pca,pca@128,128.0,train,6,0.08400604873895645,0.12543711066246033
pca,pca@128,128.0,train,7,0.08643075078725815,0.12789830565452576
pca,pca@128,128.0,train,8,0.08519932627677917,0.12908539175987244
pca,pca@128,128.0,train,9,0.08487529307603836,0.12556901574134827
pca,pca@128,128.0,train,10,0.08324895054101944,0.12363894283771515
pca,pca@128,128.0,train,11,0.08685334771871567,0.12704265117645264
pca,pca@128,128.0,train,12,0.08652123063802719,0.12830518186092377
pca,pca@128,128.0,train,13,0.08802000433206558,0.12600786983966827
pca,pca@128,128.0,train,14,0.0874650850892067,0.12546081840991974
pca,pca@128,128.0,train,15,0.08959230035543442,0.12841467559337616
pca,pca@128,128.0,train,16,0.08853507786989212,0.1304926723241806
pca,pca@128,128.0,train,17,0.0882471427321434,0.1278114765882492
pca,pca@128,128.0,train,18,0.08722493797540665,0.1270849108695984
pca,pca@128,128.0,train,19,0.08988295495510101,0.12944012880325317
pca,pca@128,128.0,train,20,0.08798044919967651,0.13319221138954163
pca,pca@128,128.0,train,21,0.08855294436216354,0.1303187608718872
pca,pca@128,128.0,train,22,0.08852355927228928,0.1285020262002945
pca,pca@128,128.0,train,23,0.09008217602968216,0.131997212767601
pca,pca@128,128.0,train,24,0.08922816812992096,0.1337708979845047
pca,pca@128,128.0,train,25,0.08904962986707687,0.13034771382808685
pca,pca@128,128.0,train,26,0.08827542513608932,0.1289951652288437
pca,pca@128,128.0,train,27,0.0907292366027832,0.13245880603790283
pca,pca@128,128.0,train,28,0.08975184708833694,0.13440679013729095
pca,pca@128,128.0,train,29,0.08923681825399399,0.13169126212596893
pca,pca@128,128.0,train,30,0.08862874656915665,0.12987838685512543
pca,pca@128,128.0,train,31,0.09102446585893631,0.1325010508298874
pca,pca@128,128.0,train,32,0.09062959253787994,0.13454808294773102
pca,pca@128,128.0,train,33,0.09034349024295807,0.1315053552389145
pca,pca@128,128.0,train,34,0.08910463005304337,0.13012786209583282
pca,pca@128,128.0,train,35,0.09176240861415863,0.13263623416423798
pca,pca@128,128.0,train,36,0.09119756519794464,0.1309846192598343
pca,pca@128,128.0,train,37,0.09026727825403214,0.12970727682113647
pca,pca@128,128.0,train,38,0.0903504267334938,0.1291472315788269
pca,pca@128,128.0,train,39,0.09427265077829361,0.13059620559215546
pca,pca@128,128.0,train,40,0.09356696158647537,0.1307583451271057
pca,pca@128,128.0,train,41,0.09203595668077469,0.12797005474567413
pca,pca@128,128.0,train,42,0.09213744848966599,0.12891940772533417
pca,pca@128,128.0,train,43,0.09379448741674423,0.1276966780424118
pca,pca@128,128.0,train,44,0.09278937429189682,0.1305248886346817
pca,pca@128,128.0,train,45,0.0913417786359787,0.12692324817180634
pca,pca@128,128.0,train,46,0.09164882451295853,0.12813274562358856
pca,pca@128,128.0,train,47,0.09379404783248901,0.12926441431045532
pca,pca@128,128.0,train,48,0.09353727847337723,0.13089299201965332
pca,pca@128,128.0,train,49,0.09229262918233871,0.12760302424430847
pca,pca@128,128.0,train,50,0.0924861803650856,0.1285361796617508
pca,pca@128,128.0,train,51,0.09475027024745941,0.12791165709495544
pca,pca@128,128.0,train,52,0.09392818808555603,0.13135302066802979
pca,pca@128,128.0,train,53,0.09209482371807098,0.12778910994529724
pca,pca@128,128.0,train,54,0.09202846139669418,0.12794151902198792
pca,pca@128,128.0,train,55,0.09412868320941925,0.12841354310512543
pca,pca@128,128.0,train,56,0.09371581673622131,0.1306866854429245
pca,pca@128,128.0,train,57,0.09137120097875595,0.12852388620376587
pca,pca@128,128.0,train,58,0.0915069729089737,0.12678687274456024
pca,pca@128,128.0,train,59,0.09299758821725845,0.1287258416414261
pca,pca@128,128.0,train,60,0.08689295500516891,0.1286342889070511
pca,pca@128,128.0,train,61,0.08740328252315521,0.1293625831604004
pca,pca@128,128.0,train,62,0.08754730224609375,0.1274324357509613
pca,pca@128,128.0,train,63,0.09046033024787903,0.12840978801250458
pca,pca@128,128.0,train,64,0.08675214648246765,0.1296384334564209
pca,pca@128,128.0,train,65,0.0872843787074089,0.12802211940288544
pca,pca@128,128.0,train,66,0.08756256848573685,0.12730342149734497
pca,pca@128,128.0,train,67,0.09123080223798752,0.1289346069097519
pca,pca@128,128.0,train,68,0.08641983568668365,0.12842833995819092
pca,pca@128,128.0,train,69,0.08635604381561279,0.12813355028629303
pca,pca@128,128.0,train,70,0.08663830906152725,0.12590202689170837
pca,pca@128,128.0,train,71,0.09026581048965454,0.12909480929374695
pca,pca@128,128.0,train,72,0.08653416484594345,0.12830191850662231
pca,pca@128,128.0,train,73,0.08668731153011322,0.12693794071674347
pca,pca@128,128.0,train,74,0.08626430481672287,0.12556201219558716
pca,pca@128,128.0,train,75,0.0898544117808342,0.12640748918056488
pca,pca@128,128.0,train,76,0.08586065471172333,0.12702518701553345
pca,pca@128,128.0,train,77,0.08646032959222794,0.1262640655040741
pca,pca@128,128.0,train,78,0.08640679717063904,0.1255275011062622
pca,pca@128,128.0,train,79,0.0894344225525856,0.1253984421491623
pca,pca@128,128.0,train,80,0.08529999107122421,0.1258339285850525
pca,pca@128,128.0,train,81,0.0847148597240448,0.12617294490337372
pca,pca@128,128.0,train,82,0.08507481217384338,0.12428450584411621
pca,pca@128,128.0,train,83,0.0887242779135704,0.1260286271572113
pca,pca@128,128.0,train,84,0.08446352928876877,0.12609700858592987
pca,pca@128,128.0,train,85,0.08430151641368866,0.12469962984323502
pca,pca@128,128.0,train,86,0.08426445722579956,0.12309630215167999
pca,pca@128,128.0,train,87,0.08685299009084702,0.12446732074022293
pca,pca@128,128.0,train,88,0.08211476355791092,0.12420229613780975
pca,pca@128,128.0,train,89,0.08147542923688889,0.12261270731687546
pca,pca@128,128.0,train,90,0.08131454139947891,0.12197434157133102
pca,pca@128,128.0,train,91,0.08565600216388702,0.124058298766613
pca,pca@128,128.0,train,92,0.08170165866613388,0.12505178153514862
pca,pca@128,128.0,train,93,0.08174741268157959,0.12525984644889832
pca,pca@128,128.0,train,94,0.08214050531387329,0.1249852105975151
pca,pca@128,128.0,train,95,0.08730396628379822,0.130240336060524
pca,pca@128,128.0,train,96,0.08705027401447296,0.1332087367773056
pca,pca@128,128.0,train,97,0.09335604310035706,0.13651689887046814
pca,pca@128,128.0,train,98,0.10359218716621399,0.14345794916152954
pca,pca@128,128.0,train,99,0.12544786930084229,0.15706472098827362
pca,pca@128,128.0,val,0,0.2114570140838623,0.2224060446023941
pca,pca@128,128.0,val,1,0.16799324750900269,0.19649988412857056
pca,pca@128,128.0,val,2,0.13817882537841797,0.1793493628501892
pca,pca@128,128.0,val,3,0.12981195747852325,0.1721566766500473
pca,pca@128,128.0,val,4,0.12762129306793213,0.1708356887102127
pca,pca@128,128.0,val,5,0.13068997859954834,0.16184449195861816
pca,pca@128,128.0,val,6,0.11524509638547897,0.15645213425159454
pca,pca@128,128.0,val,7,0.11344269663095474,0.15404511988162994
pca,pca@128,128.0,val,8,0.12081145495176315,0.15721960365772247
pca,pca@128,128.0,val,9,0.12515385448932648,0.1543387919664383
pca,pca@128,128.0,val,10,0.11285854130983353,0.1513891965150833
pca,pca@128,128.0,val,11,0.11273171007633209,0.15087245404720306
pca,pca@128,128.0,val,12,0.12142963707447052,0.1560218781232834
pca,pca@128,128.0,val,13,0.1300947219133377,0.15483319759368896
pca,pca@128,128.0,val,14,0.11744842678308487,0.1519615650177002
pca,pca@128,128.0,val,15,0.11563215404748917,0.153603196144104
pca,pca@128,128.0,val,16,0.12409096956253052,0.15727928280830383
pca,pca@128,128.0,val,17,0.13012434542179108,0.15492753684520721
pca,pca@128,128.0,val,18,0.11738812178373337,0.15246769785881042
pca,pca@128,128.0,val,19,0.11668729782104492,0.15304146707057953
pca,pca@128,128.0,val,20,0.12393642961978912,0.1581219732761383
pca,pca@128,128.0,val,21,0.13109704852104187,0.1575675904750824
pca,pca@128,128.0,val,22,0.11923234164714813,0.15490755438804626
pca,pca@128,128.0,val,23,0.1172383725643158,0.1551419347524643
pca,pca@128,128.0,val,24,0.12633611261844635,0.16122980415821075
pca,pca@128,128.0,val,25,0.13115158677101135,0.15695734322071075
pca,pca@128,128.0,val,26,0.11894076317548752,0.1556388884782791
pca,pca@128,128.0,val,27,0.11747287958860397,0.15757907927036285
pca,pca@128,128.0,val,28,0.12559735774993896,0.1617349237203598
pca,pca@128,128.0,val,29,0.13225631415843964,0.159255251288414
pca,pca@128,128.0,val,30,0.12049367278814316,0.15825392305850983
pca,pca@128,128.0,val,31,0.11850779503583908,0.15916764736175537
pca,pca@128,128.0,val,32,0.1273249238729477,0.1622641384601593
pca,pca@128,128.0,val,33,0.1333291381597519,0.16094137728214264
pca,pca@128,128.0,val,34,0.12131213396787643,0.15872275829315186
pca,pca@128,128.0,val,35,0.11954982578754425,0.1590970903635025
pca,pca@128,128.0,val,36,0.12961213290691376,0.15960578620433807
pca,pca@128,128.0,val,37,0.13471989333629608,0.1598605364561081
pca,pca@128,128.0,val,38,0.1231941506266594,0.15946930646896362
pca,pca@128,128.0,val,39,0.1227971613407135,0.1600150614976883
pca,pca@128,128.0,val,40,0.135722354054451,0.1627701222896576
pca,pca@128,128.0,val,41,0.14022091031074524,0.16005897521972656
pca,pca@128,128.0,val,42,0.12672296166419983,0.15918609499931335
pca,pca@128,128.0,val,43,0.12110801041126251,0.1561335027217865
pca,pca@128,128.0,val,44,0.1349027454853058,0.16224591434001923
pca,pca@128,128.0,val,45,0.13763964176177979,0.15883007645606995
pca,pca@128,128.0,val,46,0.12481795996427536,0.15880133211612701
pca,pca@128,128.0,val,47,0.12083660811185837,0.15772058069705963
pca,pca@128,128.0,val,48,0.13510707020759583,0.1614191234111786
pca,pca@128,128.0,val,49,0.138917475938797,0.15823782980442047
pca,pca@128,128.0,val,50,0.1272289901971817,0.1584141105413437
pca,pca@128,128.0,val,51,0.1217685118317604,0.15501466393470764
pca,pca@128,128.0,val,52,0.13709579408168793,0.16482259333133698
pca,pca@128,128.0,val,53,0.13933347165584564,0.15986768901348114
pca,pca@128,128.0,val,54,0.12675122916698456,0.15854428708553314
pca,pca@128,128.0,val,55,0.12163924425840378,0.15820814669132233
pca,pca@128,128.0,val,56,0.1371731013059616,0.16369794309139252
pca,pca@128,128.0,val,57,0.14001472294330597,0.1614227294921875
pca,pca@128,128.0,val,58,0.12639333307743073,0.15760314464569092
pca,pca@128,128.0,val,59,0.12053149193525314,0.15917062759399414
pca,pca@128,128.0,val,60,0.12146931886672974,0.15843859314918518
pca,pca@128,128.0,val,61,0.1307007372379303,0.1622193455696106
pca,pca@128,128.0,val,62,0.11890456080436707,0.1575777232646942
pca,pca@128,128.0,val,63,0.11812572926282883,0.15721538662910461
pca,pca@128,128.0,val,64,0.12223027646541595,0.1605367809534073
pca,pca@128,128.0,val,65,0.12990276515483856,0.15883460640907288
pca,pca@128,128.0,val,66,0.11842481791973114,0.15676599740982056
pca,pca@128,128.0,val,67,0.11901329457759857,0.15728190541267395
pca,pca@128,128.0,val,68,0.12199293822050095,0.15926577150821686
pca,pca@128,128.0,val,69,0.1287909746170044,0.15975835919380188
pca,pca@128,128.0,val,70,0.11720073223114014,0.1542024165391922
pca,pca@128,128.0,val,71,0.11845255643129349,0.15752026438713074
pca,pca@128,128.0,val,72,0.12177053838968277,0.15745623409748077
pca,pca@128,128.0,val,73,0.12792766094207764,0.15596628189086914
pca,pca@128,128.0,val,74,0.1155872792005539,0.15293154120445251
pca,pca@128,128.0,val,75,0.1164059042930603,0.1524038463830948
pca,pca@128,128.0,val,76,0.11915666610002518,0.15542393922805786
pca,pca@128,128.0,val,77,0.12704524397850037,0.15421396493911743
pca,pca@128,128.0,val,78,0.11603359878063202,0.1524980515241623
pca,pca@128,128.0,val,79,0.11556098610162735,0.15101505815982819
pca,pca@128,128.0,val,80,0.11995594948530197,0.1542566567659378
pca,pca@128,128.0,val,81,0.1263953149318695,0.15630628168582916
pca,pca@128,128.0,val,82,0.11478833109140396,0.15255533158779144
pca,pca@128,128.0,val,83,0.11632158607244492,0.15297181904315948
pca,pca@128,128.0,val,84,0.11895273625850677,0.15407238900661469
pca,pca@128,128.0,val,85,0.1266738325357437,0.1574081927537918
pca,pca@128,128.0,val,86,0.11397987604141235,0.15138135850429535
pca,pca@128,128.0,val,87,0.11444840580224991,0.15260864794254303
pca,pca@128,128.0,val,88,0.11611224710941315,0.15511666238307953
pca,pca@128,128.0,val,89,0.12165156751871109,0.15419979393482208
pca,pca@128,128.0,val,90,0.11083335429430008,0.1521264612674713
pca,pca@128,128.0,val,91,0.11259638518095016,0.15365679562091827
pca,pca@128,128.0,val,92,0.11628789454698563,0.157741978764534
pca,pca@128,128.0,val,93,0.12531675398349762,0.1617996245622635
pca,pca@128,128.0,val,94,0.11495548486709595,0.16033925116062164
pca,pca@128,128.0,val,95,0.12205102294683456,0.17096850275993347
pca,pca@128,128.0,val,96,0.13033972680568695,0.17253467440605164
pca,pca@128,128.0,val,97,0.15264862775802612,0.18482933938503265
pca,pca@128,128.0,val,98,0.16202834248542786,0.19372406601905823
pca,pca@128,128.0,val,99,0.19337813556194305,0.21495957672595978
pca,pca@128,128.0,test,0,0.2682582139968872,0.2439737170934677
pca,pca@128,128.0,test,1,0.22641122341156006,0.2223501354455948
pca,pca@128,128.0,test,2,0.19850608706474304,0.20608848333358765
pca,pca@128,128.0,test,3,0.20162557065486908,0.19891518354415894
pca,pca@128,128.0,test,4,0.16700302064418793,0.19529949128627777
pca,pca@128,128.0,test,5,0.16909803450107574,0.1885208934545517
pca,pca@128,128.0,test,6,0.16829922795295715,0.18151073157787323
pca,pca@128,128.0,test,7,0.18362495303153992,0.18305055797100067
pca,pca@128,128.0,test,8,0.158599853515625,0.18383057415485382
pca,pca@128,128.0,test,9,0.16549134254455566,0.1819903701543808
pca,pca@128,128.0,test,10,0.16471703350543976,0.1789337545633316
pca,pca@128,128.0,test,11,0.18360312283039093,0.18120545148849487
pca,pca@128,128.0,test,12,0.1617441326379776,0.18184524774551392
pca,pca@128,128.0,test,13,0.16767922043800354,0.18155042827129364
pca,pca@128,128.0,test,14,0.17280294001102448,0.17932088673114777
pca,pca@128,128.0,test,15,0.19288435578346252,0.18252994120121002
pca,pca@128,128.0,test,16,0.1690061241388321,0.18486811220645905
pca,pca@128,128.0,test,17,0.17205600440502167,0.1852954477071762
pca,pca@128,128.0,test,18,0.17336076498031616,0.1823410838842392
pca,pca@128,128.0,test,19,0.19313958287239075,0.1849171370267868
pca,pca@128,128.0,test,20,0.1669648438692093,0.18775703012943268
pca,pca@128,128.0,test,21,0.1738642156124115,0.18701313436031342
pca,pca@128,128.0,test,22,0.17732271552085876,0.183990016579628
pca,pca@128,128.0,test,23,0.19359338283538818,0.18617676198482513
pca,pca@128,128.0,test,24,0.16949203610420227,0.1890670359134674
pca,pca@128,128.0,test,25,0.17524179816246033,0.18738682568073273
pca,pca@128,128.0,test,26,0.1739170104265213,0.1855134814977646
pca,pca@128,128.0,test,27,0.1914602518081665,0.18851646780967712
pca,pca@128,128.0,test,28,0.17022578418254852,0.19053137302398682
pca,pca@128,128.0,test,29,0.17384061217308044,0.1890917420387268
pca,pca@128,128.0,test,30,0.17530086636543274,0.18643294274806976
pca,pca@128,128.0,test,31,0.19424711167812347,0.18892785906791687
pca,pca@128,128.0,test,32,0.1739645004272461,0.19408613443374634
pca,pca@128,128.0,test,33,0.17651532590389252,0.19047600030899048
pca,pca@128,128.0,test,34,0.17888902127742767,0.18784844875335693
pca,pca@128,128.0,test,35,0.19942624866962433,0.19144634902477264
pca,pca@128,128.0,test,36,0.17523619532585144,0.18668407201766968
pca,pca@128,128.0,test,37,0.17693832516670227,0.1897508203983307
pca,pca@128,128.0,test,38,0.18256255984306335,0.1875951588153839
pca,pca@128,128.0,test,39,0.20638762414455414,0.1874426305294037
pca,pca@128,128.0,test,40,0.1801901012659073,0.1877129226922989
pca,pca@128,128.0,test,41,0.17927803099155426,0.18673761188983917
pca,pca@128,128.0,test,42,0.1878054291009903,0.186568945646286
pca,pca@128,128.0,test,43,0.20918133854866028,0.18484164774417877
pca,pca@128,128.0,test,44,0.17867501080036163,0.1868213266134262
pca,pca@128,128.0,test,45,0.17854154109954834,0.18606317043304443
pca,pca@128,128.0,test,46,0.18745258450508118,0.1855192631483078
pca,pca@128,128.0,test,47,0.20870746672153473,0.18633753061294556
pca,pca@128,128.0,test,48,0.17972837388515472,0.18718969821929932
pca,pca@128,128.0,test,49,0.1776847243309021,0.18541938066482544
pca,pca@128,128.0,test,50,0.18835289776325226,0.18614649772644043
pca,pca@128,128.0,test,51,0.21023358404636383,0.18331529200077057
pca,pca@128,128.0,test,52,0.1828879714012146,0.19081854820251465
pca,pca@128,128.0,test,53,0.17991943657398224,0.18781216442584991
pca,pca@128,128.0,test,54,0.1875937581062317,0.18646210432052612
pca,pca@128,128.0,test,55,0.20960332453250885,0.18556219339370728
pca,pca@128,128.0,test,56,0.17936094105243683,0.1860203593969345
pca,pca@128,128.0,test,57,0.17811432480812073,0.18776024878025055
pca,pca@128,128.0,test,58,0.18499895930290222,0.1829223781824112
pca,pca@128,128.0,test,59,0.20708368718624115,0.1851031631231308
pca,pca@128,128.0,test,60,0.17739859223365784,0.18625123798847198
pca,pca@128,128.0,test,61,0.17688822746276855,0.18975889682769775
pca,pca@128,128.0,test,62,0.18219025433063507,0.18548329174518585
pca,pca@128,128.0,test,63,0.20158123970031738,0.18403975665569305
pca,pca@128,128.0,test,64,0.17430223524570465,0.1875399500131607
pca,pca@128,128.0,test,65,0.17614595592021942,0.1847410798072815
pca,pca@128,128.0,test,66,0.17933925986289978,0.18234705924987793
pca,pca@128,128.0,test,67,0.20109161734580994,0.18501760065555573
pca,pca@128,128.0,test,68,0.17421652376651764,0.18573398888111115
pca,pca@128,128.0,test,69,0.17542764544487,0.18662792444229126
pca,pca@128,128.0,test,70,0.17749564349651337,0.18070869147777557
pca,pca@128,128.0,test,71,0.19901691377162933,0.18230459094047546
pca,pca@128,128.0,test,72,0.17261146008968353,0.18262508511543274
pca,pca@128,128.0,test,73,0.17493459582328796,0.18257692456245422
pca,pca@128,128.0,test,74,0.17716039717197418,0.17997445166110992
pca,pca@128,128.0,test,75,0.19809332489967346,0.1799999475479126
pca,pca@128,128.0,test,76,0.17258843779563904,0.18278367817401886
pca,pca@128,128.0,test,77,0.1750042587518692,0.18261639773845673
pca,pca@128,128.0,test,78,0.17758911848068237,0.18028569221496582
pca,pca@128,128.0,test,79,0.19691471755504608,0.17950566112995148
pca,pca@128,128.0,test,80,0.17018388211727142,0.18045677244663239
pca,pca@128,128.0,test,81,0.17143100500106812,0.18180790543556213
pca,pca@128,128.0,test,82,0.173002228140831,0.17804811894893646
pca,pca@128,128.0,test,83,0.1942109614610672,0.17838577926158905
pca,pca@128,128.0,test,84,0.16810239851474762,0.18026182055473328
pca,pca@128,128.0,test,85,0.17027153074741364,0.18154865503311157
pca,pca@128,128.0,test,86,0.16944558918476105,0.17633427679538727
pca,pca@128,128.0,test,87,0.1877477467060089,0.17559906840324402
